datetime,open,high,low,close,volume
2010-02-16 02:00:00,13.0,13.135,12.945,13.1075,685616
2010-02-17 02:00:00,13.2,13.455,13.1575,13.4275,998652
2010-02-18 02:00:00,13.3975,13.3975,13.1725,13.3075,940160
2010-02-19 02:00:00,13.3175,13.425,13.2075,13.355,917068
2010-02-22 02:00:00,13.4025,13.5,13.32,13.34,960820
2010-02-23 02:00:00,13.355,13.525,13.24,13.3625,1641436
2010-02-24 02:00:00,13.435,13.705,13.25,13.685,926908
2010-02-25 02:00:00,13.6475,13.88,13.5725,13.725,1654868
2010-02-26 02:00:00,13.75,13.8025,13.612525,13.68,1735220
2010-03-01 02:00:00,13.95,14.37,13.825,14.3325,3808264
2010-03-02 02:00:00,14.3075,14.405,14.125,14.235,2249936
2010-03-03 02:00:00,14.3025,14.3575,14.1125,14.1925,1466064
2010-03-04 02:00:00,14.26,14.3625,14.0975,14.1425,1481324
2010-03-05 02:00:00,14.165,14.4025,14.125,14.37,2078996
2010-03-08 02:00:00,14.3925,14.4725,14.3,14.425,809504
2010-03-09 02:00:00,14.395,14.5,14.2725,14.35,1207600
2010-03-10 02:00:00,14.3075,14.5625,14.2575,14.4475,1184404
2010-03-11 02:00:00,14.3325,14.5,14.29,14.4925,759176
2010-03-12 02:00:00,14.5,14.575,14.35,14.575,678232
2010-03-15 01:00:00,14.5125,14.5725,14.3625,14.5075,732704
2010-03-16 01:00:00,14.505,15.1,14.505,15.07,2652532
2010-03-17 01:00:00,14.815,14.9175,14.4925,14.745,3016224
2010-03-18 01:00:00,14.7125,14.9025,14.5775,14.8975,961740
2010-03-19 01:00:00,14.975,14.975,14.76,14.8225,2049020
2010-03-22 01:00:00,14.75,15.1425,14.67,15.0775,1220028
2010-03-23 01:00:00,15.06,15.06,14.8575,14.975,1067336
2010-03-24 01:00:00,14.8975,14.99,14.675,14.6925,973232
2010-03-25 01:00:00,14.7275,14.86,14.515,14.5225,1215900
2010-03-26 01:00:00,14.5875,14.7275,14.475,14.5575,908072
2010-03-29 01:00:00,14.6325,14.7325,14.455,14.5675,724888
2010-03-30 01:00:00,14.625,14.835,14.5125,14.7475,895108
2010-03-31 01:00:00,14.7475,14.86,14.51,14.5125,869524
2010-04-01 01:00:00,14.5625,14.85,14.5525,14.85,826604
2010-04-05 01:00:00,14.935,15.25,14.7725,15.245,994716
2010-04-06 01:00:00,15.22,15.38,15.1575,15.37,889772
2010-04-07 01:00:00,16.5625,16.9705,16.29,16.6375,6803244
2010-04-08 01:00:00,16.7525,16.8225,16.5,16.62,2057452
2010-04-09 01:00:00,16.9725,16.989975,16.535,16.615,1355904
2010-04-12 01:00:00,16.7025,16.734,16.495,16.575,909648
2010-04-13 01:00:00,16.5775,16.75,16.52,16.705,1324208
2010-04-14 01:00:00,16.7925,16.81,16.5725,16.735,2201188
2010-04-15 01:00:00,16.7925,16.94,16.645,16.7375,779084
2010-04-16 01:00:00,16.7725,16.8575,16.645025,16.73,1302588
2010-04-19 01:00:00,16.7225,17.1725,16.6925,17.035,2651348
2010-04-20 01:00:00,17.15,17.31,16.9075,16.9825,1404048
2010-04-21 01:00:00,17.01,17.356125,16.8375,17.295,1817400
2010-04-22 01:00:00,17.0725,17.58,17.035,17.4675,2490584
2010-04-23 01:00:00,17.4375,17.475,17.1775,17.4425,1151556
2010-04-26 01:00:00,17.8025,17.96495,17.5125,17.55,1218280
2010-04-27 01:00:00,17.415,17.4975,16.8775,16.91,1939296
2010-04-28 01:00:00,16.9375,17.165,16.655,16.7575,1415384
2010-04-29 01:00:00,16.8125,17.477025,16.8125,17.41,1511236
2010-04-30 01:00:00,17.4975,17.4975,16.7925,16.7925,2259732
2010-05-03 01:00:00,16.8075,17.095,16.685,16.9825,903244
2010-05-04 01:00:00,16.75,16.92,16.51,16.6225,1540020
2010-05-05 01:00:00,16.3975,16.81,16.3,16.475,2352120
2010-05-06 01:00:00,16.3125,16.395,14.8125,16.015,2526876
2010-05-07 01:00:00,16.0125,16.2625,15.4425,15.77,1978192
2010-05-10 01:00:00,16.375,16.6925,16.2625,16.6925,1490908
2010-05-11 01:00:00,16.505,17.18,16.4575,16.96,1548440
2010-05-12 01:00:00,17.05,17.47,16.900025,17.445,1840608
2010-05-13 01:00:00,17.3625,17.75,17.26,17.385,3296140
2010-05-14 01:00:00,17.2225,17.2975,16.8525,17.1025,1537376
2010-05-17 01:00:00,17.2,17.3925,16.7425,17.385,1711336
2010-05-18 01:00:00,17.615,17.905,16.675,16.69,2206832
2010-05-19 01:00:00,16.525,16.9525,16.395425,16.765,1636960
2010-05-20 01:00:00,16.38,16.77,16.15,16.3,2176888
2010-05-21 01:00:00,16.0575,16.725,16.0025,16.435,2454544
2010-05-24 01:00:00,16.375,16.7275,16.195,16.455,1232632
2010-05-25 01:00:00,16.075,16.5275,15.875,16.4975,1224136
2010-05-26 01:00:00,16.6325,16.8475,16.06,16.1625,2492160
2010-05-27 01:00:00,16.54,17.13,16.225,17.1125,2551404
2010-05-28 01:00:00,17.1175,17.4225,16.8475,16.94,1846656
2010-06-01 01:00:00,16.8675,17.09,16.57,16.57,2095908
2010-06-02 01:00:00,16.5975,16.9575,16.40525,16.8875,22907716
2010-06-03 01:00:00,16.8875,17.345,16.6475,16.9,3351164
2010-06-04 01:00:00,16.6475,16.65625,16.00875,16.06,3034544
2010-06-07 01:00:00,16.115,16.2555,15.6,15.62,1752320
2010-06-08 01:00:00,15.7225,15.9875,15.27375,15.9475,3206788
2010-06-09 01:00:00,16.095,16.615,15.975,16.0625,2080076
2010-06-10 01:00:00,16.3175,16.385,15.88,16.3375,2507732
2010-06-11 01:00:00,16.145,16.6775,16.1255,16.625,1734052
2010-06-14 01:00:00,16.755,17.22,16.755,16.97,1879600
2010-06-15 01:00:00,17.135,17.1525,16.805,17.1025,1016940
2010-06-16 01:00:00,16.9775,17.1725,16.7575,17.005,1130324
2010-06-17 01:00:00,17.0925,17.1325,16.53,16.6375,1208756
2010-06-18 01:00:00,16.6275,16.932275,16.5075,16.7975,3882244
2010-06-21 01:00:00,17.12,17.18,16.4025,16.4775,2710824
2010-06-22 01:00:00,16.54,16.71,15.805,15.8275,2792884
2010-06-23 01:00:00,15.77,16.195,15.6125,16.095,2892160
