datetime,open,high,low,close,volume
2014-01-02 02:00:00,52.401429,52.511429,51.542857,51.831429,12333979
2014-01-03 02:00:00,52.0,52.495629,51.842857,51.871429,10818885
2014-01-06 02:00:00,51.867143,52.044286,50.475714,51.367143,15503915
2014-01-07 02:00:00,49.684286,49.698571,48.152857,48.5,36210153
2014-01-08 02:00:00,48.107143,49.425714,48.074286,48.712857,20018985
2014-01-09 02:00:00,48.824286,49.14,47.857143,48.15,17017301
2014-01-10 02:00:00,48.295714,48.376714,47.218571,47.448571,16249758
2014-01-13 02:00:00,47.304286,49.81,47.304286,48.115714,27247857
2014-01-14 02:00:00,48.777143,48.8,47.51,48.28,19770296
2014-01-15 02:00:00,47.842857,48.367143,45.581429,47.197143,40479404
2014-01-16 02:00:00,46.915714,47.695714,46.002857,47.382857,21139797
2014-01-17 02:00:00,47.438571,47.8314,46.891429,47.148571,16434446
2014-01-21 02:00:00,47.461429,47.496071,45.75,46.958571,25240754
2014-01-22 02:00:00,47.134286,47.777014,46.764429,47.675714,49331009
2014-01-23 02:00:00,55.342857,56.518571,53.927143,55.531429,91360052
2014-01-24 02:00:00,54.811429,55.814286,54.768571,55.154286,35713125
2014-01-27 02:00:00,55.341429,55.928571,52.937143,54.461429,32589193
2014-01-28 02:00:00,54.474286,58.201429,54.394286,58.11,43746773
2014-01-29 02:00:00,57.588571,58.191429,56.864286,57.202857,29026893
2014-01-30 02:00:00,58.192857,58.455714,57.358571,57.81,18408341
2014-01-31 02:00:00,57.472857,58.914286,57.471429,58.475714,23646686
2014-02-03 02:00:00,58.842857,58.878571,57.245,57.768571,20153441
2014-02-04 02:00:00,57.921429,58.361429,56.715714,57.987143,18101433
2014-02-05 02:00:00,57.691429,58.25,56.857143,57.774286,16782612
2014-02-06 02:00:00,58.06,58.701429,57.202857,58.272857,12906831
2014-02-07 02:00:00,59.062857,61.5,58.651443,61.425714,33050829
2014-02-10 02:00:00,61.302857,61.767143,60.611429,61.491429,13848555
2014-02-11 02:00:00,61.422857,62.251229,60.787143,61.998571,13684454
2014-02-12 02:00:00,62.111429,62.128571,60.791429,61.275714,15682919
