datetime,open,high,low,close,volume
2014-01-02 02:00:00,59.25,59.37,58.68,59.06,580415
2014-01-03 02:00:00,59.14,59.8,59.01,59.35,526530
2014-01-06 02:00:00,59.41,59.62,58.89,59.04,635338
2014-01-07 02:00:00,59.11,59.45,58.95,59.35,565838
2014-01-08 02:00:00,59.42,59.46,58.5,59.19,1495864
2014-01-09 02:00:00,60.93,60.93,58.84,59.37,600293
2014-01-10 02:00:00,59.45,59.45,58.935,59.27,549770
2014-01-13 02:00:00,59.18,59.33,58.22,58.48,503575
2014-01-14 02:00:00,58.54,59.06,58.21,58.99,435739
2014-01-15 02:00:00,58.99,59.96,58.99,59.33,587739
2014-01-16 02:00:00,59.14,59.56,59.09,59.31,378953
2014-01-17 02:00:00,59.12,59.424,58.97,59.13,1185005
2014-01-21 02:00:00,59.62,59.84,59.17,59.84,533271
2014-01-22 02:00:00,59.93,59.942,59.43,59.58,492241
2014-01-23 02:00:00,59.1,59.22,58.121,58.45,656672
2014-01-24 02:00:00,57.99,58.13,57.1,57.16,535834
2014-01-27 02:00:00,57.27,57.71,56.83,56.99,601052
2014-01-28 02:00:00,56.95,57.58,56.885,57.06,395023
2014-01-29 02:00:00,56.49,57.52,56.49,56.97,620107
2014-01-30 02:00:00,57.37,57.8,56.99,57.65,413384
2014-01-31 02:00:00,57.06,57.35,56.78,57.07,457158
2014-02-03 02:00:00,57.13,57.342,55.47,55.62,572182
2014-02-04 02:00:00,55.66,56.35,55.35,55.92,523709
2014-02-05 02:00:00,55.6,56.51,55.45,56.38,426103
2014-02-06 02:00:00,56.34,56.82,55.97,56.47,346995
2014-02-07 02:00:00,56.81,58.2,56.3,58.13,769776
2014-02-10 02:00:00,58.03,58.232,57.07,57.68,854542
2014-02-11 02:00:00,57.61,58.31,57.1901,58.1,682577
2014-02-12 02:00:00,58.1,58.68,58.01,58.49,627191
2014-02-13 02:00:00,58.26,58.98,58.13,58.85,326086
2014-02-14 02:00:00,58.87,59.31,58.635,59.18,423711
2014-02-18 02:00:00,59.44,59.71,59.06,59.52,876524
2014-02-19 02:00:00,59.42,59.56,58.84,58.93,468638
2014-02-20 02:00:00,59.07,59.53,58.45,59.3,681633
2014-02-21 02:00:00,61.5,62.6999,60.7,61.66,2852398
2014-02-24 02:00:00,61.87,63.28,58.91,59.52,2822149
2014-02-25 02:00:00,59.64,60.01,59.29,59.96,707509
2014-02-26 02:00:00,59.95,60.46,59.8,60.22,476996
2014-02-27 02:00:00,60.25,60.34,59.7,60.33,403152
2014-02-28 02:00:00,60.36,60.72,60.191,60.66,525399
2014-03-03 02:00:00,60.0,60.3,59.42,60.03,419410
2014-03-04 02:00:00,60.6,61.11,60.17,60.92,565385
2014-03-05 02:00:00,60.79,61.0,60.19,60.55,369111
2014-03-06 02:00:00,60.73,61.075,60.49,60.96,441909
2014-03-07 02:00:00,61.16,61.61,61.01,61.37,379721
2014-03-10 01:00:00,61.23,61.5599,60.76,60.85,667398
2014-03-11 01:00:00,61.04,61.2553,60.195,60.37,392373
2014-03-12 01:00:00,60.13,60.45,59.81,60.18,577306
