datetime,open,high,low,close,volume
2014-01-02 02:00:00,23.355,23.405,22.825,22.95,3065278
2014-01-03 02:00:00,22.92,23.12,22.695,22.845,3144130
2014-01-06 02:00:00,22.94,23.035,22.385,22.44,3717856
2014-01-07 02:00:00,22.55,22.66,22.46,22.54,3692504
2014-01-08 02:00:00,22.575,22.6825,22.315,22.54,3789982
2014-01-09 02:00:00,22.6,22.99,22.505,22.895,3373410
2014-01-10 02:00:00,22.985,23.6375,22.86,23.45,5149372
2014-01-13 02:00:00,23.31,23.82,23.165,23.315,4642750
2014-01-14 02:00:00,23.775,23.805,23.18,23.705,5182880
2014-01-15 02:00:00,22.625,22.985,21.81,22.63,23349654
2014-01-16 02:00:00,22.6,22.99,22.525,22.935,7876052
2014-01-17 02:00:00,22.835,23.475,22.72505,23.405,6047798
2014-01-21 02:00:00,23.5,23.655,23.17,23.33,5091296
2014-01-22 02:00:00,23.485,23.57995,23.335,23.53,3711668
2014-01-23 02:00:00,23.435,23.53,23.135,23.37,6285932
2014-01-24 02:00:00,23.26,23.26,22.105,22.145,10311788
2014-01-27 02:00:00,22.28,22.3,21.665,21.88,5766026
2014-01-28 02:00:00,21.96,22.075,21.675,21.805,6654254
2014-01-29 02:00:00,21.675,21.845,21.475,21.69,6061290
2014-01-30 02:00:00,21.88,21.8875,21.64,21.73,4342448
2014-01-31 02:00:00,21.53,21.70695,21.3526,21.565,4588426
2014-02-03 02:00:00,21.48,21.97,20.84,20.95,8916732
2014-02-04 02:00:00,21.06,21.63285,20.98,21.555,6942786
2014-02-05 02:00:00,21.8,22.33,21.7,21.7325,10879974
2014-02-06 02:00:00,21.71,21.93,21.635,21.775,4933306
2014-02-07 02:00:00,21.835,21.95,21.455,21.715,6874374
2014-02-10 02:00:00,21.755,21.937,21.255,21.675,4409708
2014-02-11 02:00:00,21.675,22.07,21.645,22.015,5257756
2014-02-12 02:00:00,22.035,22.23495,21.935,22.03,3724082
2014-02-13 02:00:00,21.895,22.2,21.825,21.935,4036296
2014-02-14 02:00:00,21.815,22.12,21.785,22.09,3073618
